FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
,RISARALDA,PEREIRA (CT),Jueves,07:30:00 PM,P.INDUSTRIAL A,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,RISARALDA,SANTA ROSA DE CABAL,Jueves,03:00:00 PM,-,URBANA,CASAS DE HABITACION,CONTUNDENTES,50,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BARRANCABERMEJA,Jueves,02:00:00 PM,INV. 22 DE MARZO,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,SANTANDER,BUCARAMANGA (CT),Jueves,08:00:00 PM,CAFE MADRID,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,CIMITARRA,Jueves,04:00:00 PM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,17,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,SANTANDER,CIMITARRA,Jueves,04:00:00 PM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,CAQUETÁ,FLORENCIA (CT),Lunes,03:00:00 PM,BUENOS AIRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,SUCRE,SINCELEJO (CT),Jueves,12:00:00 AM,GAITAN,URBANA,CASAS DE HABITACION,NO REPORTADO,45,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,SUCRE,SINCELEJO (CT),Jueves,05:30:00 AM,TIERRA PROMETIDA,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,05:30:00 AM,ARBORIZADORA ALTA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Jueves,08:30:00 AM,LOS COMUNEROS II E13,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Jueves,12:00:00 PM,EL GUABAL E10,URBANA,CASAS DE HABITACION,CONTUNDENTES,75,MASCULINO,VIUDO,PENSIONADO,PRIMARIA
,VALLE,CALI (CT),Jueves,02:00:00 PM,VALLADO E15,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,CALI (CT),Jueves,05:40:00 PM,INDUSTRIA DE LICORES E4,URBANA,VIAS PUBLICAS,CONTUNDENTES,21,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Jueves,07:30:00 PM,GUALANDAY E21,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,CALI (CT),Jueves,08:30:00 PM,LAS ORQUIDEAS E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,40,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Jueves,10:00:00 PM,LA PAZ E2,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,EL CERRITO,Jueves,01:30:00 PM,CORREGIMIENTO AMAIME,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,43,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Jueves,08:15:00 AM,EL JARDIN,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
08/01/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:30:00 AM,EL CARMELO E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Jueves,11:30:00 PM,JOSE MARIA CABAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,FEMENINO,SOLTERO,INDEPENDIENTE,SUPERIOR
,VALLE,PALMIRA,Jueves,12:00:00 PM,EL TREBOL,URBANA,ALMACENES,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,PALMIRA,Jueves,12:30:00 PM,SANTA BARBARA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,20,FEMENINO,UNION LIBRE,AMA DE CASA,TECNICO
,ANTIOQUIA,BELLO,Viernes,10:55:00 AM,CIUDAD NIQUIA,URBANA,SOBRE ANDEN - VIA PUBLICA,CONTUNDENTES,34,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,ANTIOQUIA,HELICONIA,Viernes,08:00:00 PM,PARQUE PRINCIPAL,URBANA,PARQUES,CONTUNDENTES,55,MASCULINO,CASADO,COMERCIANTE,SECUNDARIA
,BOLÍVAR,CARTAGENA (CT),Lunes,01:30:00 PM,OLAYA HERRERA,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,ANTIOQUIA,SAN ROQUE,Viernes,05:00:00 PM,LA FERIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,ARAUCA,ARAUQUITA,Viernes,12:15:00 PM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,AMA DE CASA,TECNICO
,META,VILLAVICENCIO (CT),Sábado,12:00:00 PM,BARZAL ALTO,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,30,FEMENINO,SOLTERO,EMPLEADO SALUD,SUPERIOR
05/02/2010 00:00:00,ATLÁNTICO,SOLEDAD,Domingo,08:00:00 PM,LAS MORAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,52,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,HUILA,GARZÓN,Domingo,10:30:00 PM,VEREDA GUACANAS,RURAL,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
10/12/2010 00:00:00,BOLÍVAR,CARTAGENA (CT),Martes,04:30:00 PM,GETSEMANI,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CASANARE,AGUAZUL,Viernes,04:00:00 AM,-,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,31,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,CASANARE,AGUAZUL,Viernes,11:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,CASANARE,PORE,Viernes,01:55:00 AM,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,CASADO,EDUCADOR,SUPERIOR
,CESAR,VALLEDUPAR (CT),Viernes,06:00:00 PM,LA NEVADA,URBANA,NO DEFINIDO,CONTUNDENTES,37,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
,CESAR,VALLEDUPAR (CT),Viernes,09:00:00 PM,MAREIGUA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,52,FEMENINO,UNION LIBRE,DESEMPLEADO,PRIMARIA
11/10/2010 00:00:00,VALLE,GUADALAJARA DE BUGA,Miércoles,12:15:00 PM,SUCRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,18,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
,CÓRDOBA,MONTELÍBANO,Lunes,12:45:00 PM,SAN JOSE,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO
,ANTIOQUIA,MEDELLÍN (CT),Sábado,04:25:00 PM,MANRIQUE 1  C-4,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
08/07/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,06:00:00 AM,CASABLANCA I     E-8,URBANA,APARTAMENTO,CONTUNDENTES,58,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO
,CASANARE,PORE,Sábado,10:00:00 AM,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,NO REPORTADO,16,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,09:00:00 AM,EL RECREO E-7,URBANA,CASAS DE HABITACION,ARMA BLANCA,21,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,08:00:00 PM,EL SALITRE SUBA E-11,URBANA,VIAS PUBLICAS,CONTUNDENTES,10,FEMENINO,SOLTERO,ETNIA INDIGENA,PRIMARIA
09/01/2010 00:00:00,NARIÑO,TÚQUERRES,Miércoles,10:45:00 PM,SAN CARLOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
06/11/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:30:00 AM,MANZANARES E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,MASCULINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,RISARALDA,PEREIRA (CT),Miércoles,12:00:00 PM,SAN JORGE,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,UNION LIBRE,EMPLEADO POLICIAL,SECUNDARIA
,BOYACÁ,TURMEQUÉ,Lunes,06:45:00 PM,VDA. POZO NEGRO,RURAL,TIENDA,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,BOYACÁ,DUITAMA,Domingo,08:00:00 PM,CARGUA,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,CASADO,COMERCIANTE,SECUNDARIA
06/10/2010 00:00:00,BOYACÁ,DUITAMA,Jueves,01:00:00 AM,CAMILO TORRES,URBANA,CASAS DE HABITACION,ARMA BLANCA,24,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
,HUILA,NEIVA (CT),Viernes,10:30:00 PM,CAMILO TORRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,META,VILLAVICENCIO (CT),Viernes,11:00:00 AM,RECREO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,TECNICO
,META,VILLAVICENCIO (CT),Viernes,03:00:00 PM,SAN BENITO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,38,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,META,VILLAVICENCIO (CT),Viernes,09:30:00 PM,RELIQUIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,52,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
06/05/2010 00:00:00,HUILA,AIPE,Sábado,11:40:00 AM,VEREDA EL DINDAL,RURAL,VIAS PUBLICAS,CONTUNDENTES,19,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,BOYACÁ,DUITAMA,Lunes,02:50:00 AM,CANDIDO QUINTERO,URBANA,CASAS DE HABITACION,NO REPORTADO,30,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
11/05/2010 00:00:00,ATLÁNTICO,SOLEDAD,Viernes,12:30:00 PM,LA CENTRAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,FEMENINO,UNION LIBRE,DESEMPLEADO,SECUNDARIA
,PUTUMAYO,SIBUNDOY,Viernes,05:30:00 PM,CENTRAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,RISARALDA,PEREIRA (CT),Viernes,10:00:00 AM,JOSE ANTONIO GALAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,75,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,RISARALDA,PEREIRA (CT),Viernes,02:00:00 PM,-,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TECNICO
,RISARALDA,SANTA ROSA DE CABAL,Viernes,08:00:00 PM,-,URBANA,CASAS DE HABITACION,CONTUNDENTES,80,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BARRANCABERMEJA,Viernes,05:00:00 PM,PROVIVIENDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,36,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Viernes,07:00:00 AM,CHAPINERO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,46,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Viernes,12:30:00 PM,BUENAVISTA,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Viernes,09:45:00 PM,GAITAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
,SANTANDER,FLORIDABLANCA,Viernes,01:15:00 AM,SANTA ANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,SANTANDER,FLORIDABLANCA,Viernes,01:00:00 PM,EL LIMONCITO,URBANA,DENTRO DE LA VIVIENDA,NO REPORTADO,56,FEMENINO,VIUDO,AMA DE CASA,ANALFABETA
,SANTANDER,FLORIDABLANCA,Viernes,11:00:00 PM,CERROS DEL CAMPESTRE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,42,MASCULINO,CASADO,INDEPENDIENTE,SUPERIOR
,SANTANDER,GUACA,Viernes,12:05:00 PM,VRDA  VARIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,47,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
,SUCRE,SINCELEJO (CT),Viernes,12:00:00 AM,KENNEDY,URBANA,NO DEFINIDO,NO REPORTADO,39,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SUCRE,SINCELEJO (CT),Viernes,08:30:00 PM,CRISTO VIENE,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,SUCRE,SINCELEJO (CT),Viernes,09:30:00 PM,LA VICTORIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,BOYACÁ,CHIQUINQUIRÁ,Domingo,06:00:00 AM,BARRIO LA POLA,URBANA,CASAS DE HABITACION,CONTUNDENTES,14,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,VALLE,CALI (CT),Viernes,04:00:00 AM,UNION DE VIVIENDA POPULAR E16,URBANA,CASAS DE HABITACION,CONTUNDENTES,46,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Viernes,05:00:00 AM,MOJICA E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,30,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,VALLE,CALI (CT),Viernes,11:00:00 AM,LA FORTALEZA E11,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,34,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,VALLE,CALI (CT),Viernes,11:30:00 AM,ALFONSO LOPEZ III E7,URBANA,CASAS DE HABITACION,CONTUNDENTES,43,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SUPERIOR
,VALLE,CALI (CT),Viernes,01:00:00 PM,SANTANDER E4,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,3,MASCULINO,SOLTERO,ESTUDIANTE,ANALFABETA
,VALLE,CALI (CT),Viernes,07:00:00 PM,LA MERCED E3,URBANA,APARTAMENTO,CONTUNDENTES,46,FEMENINO,VIUDO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CARTAGO,Viernes,12:00:00 PM,LA CRISTINA,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,MASCULINO,SOLTERO,NO REPORTA,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Viernes,01:00:00 AM,VDA. LA GRANJITA,RURAL,VIAS PUBLICAS,CONTUNDENTES,59,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,06:50:00 PM,SAN BERNARDINO E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,SEPARADO,AMA DE CASA,SECUNDARIA
02/07/2010 00:00:00,SANTANDER,CONTRATACIÓN,Domingo,12:00:00 AM,PABLO SEXTO,URBANA,SECTOR RESIDENCIAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,QUINDÍO,PIJAO,Viernes,10:00:00 PM,ZONA CENTRO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,ANTIOQUIA,ENVIGADO,Miércoles,10:30:00 AM,LA MAGNOLIA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,44,MASCULINO,CASADO,INDEPENDIENTE,SECUNDARIA
,SANTANDER,GIRÓN,Viernes,01:00:00 PM,INV. BRISAS CAMPESTRE,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,17,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,05:30:00 PM,BARRIO SAN MIGUEL,URBANA,VIAS PUBLICAS,CONTUNDENTES,35,FEMENINO,SOLTERO,NO REPORTA,SECUNDARIA
,PUTUMAYO,SANTIAGO,Lunes,11:04:00 AM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,41,FEMENINO,CASADO,ETNIA INDIGENA,PRIMARIA
,CUNDINAMARCA,MADRID,Sábado,11:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00:00 AM,SANTA ROSA SUR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
07/04/2010 00:00:00,CÓRDOBA,MONTERÍA (CT),Domingo,05:00:00 PM,SANTAFE,URBANA,VIAS PUBLICAS,CONTUNDENTES,38,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,SUCRE,SINCELEJO (CT),Lunes,03:00:00 PM,AV. LAS PEÑITAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,05:00:00 PM,LA MARICHUELA E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,ATLÁNTICO,BARRANQUILLA (CT),Viernes,09:00:00 PM,OLAYA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,32,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,08:00:00 PM,NUEVA ARGENTINA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,53,MASCULINO,UNION LIBRE,DESEMPLEADO,SECUNDARIA
01/06/2010 00:00:00,NARIÑO,TÚQUERRES,Miércoles,10:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,33,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,META,VILLAVICENCIO (CT),Miércoles,10:30:00 PM,ROSALES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,37,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,BOYACÁ,DUITAMA,Sábado,12:48:00 AM,PANORAMA,URBANA,CASAS DE HABITACION,CONTUNDENTES,55,MASCULINO,CASADO,COMERCIANTE,PRIMARIA
05/11/2010 00:00:00,CAQUETÁ,PUERTO RICO,Martes,02:00:00 PM,BARRIO SIETE DE AGOSTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,NARIÑO,PASTO (CT),Martes,04:25:00 PM,LAS MERCEDES,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
02/01/2010 00:00:00,VALLE,PALMIRA,Lunes,09:15:00 AM,IGNACIO TORRES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,46,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
03/12/2010 00:00:00,CUNDINAMARCA,FUSAGASUGÁ,Viernes,11:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
03/11/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,07:30:00 PM,SAN ISIDRO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,43,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
10/01/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,02:00:00 PM,BELLO HORIZONTE E-1,URBANA,CASA EN CONJUNTO CERRADO,CONTUNDENTES,21,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,02:00:00 PM,POTOSI E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,CAQUETÁ,FLORENCIA (CT),Jueves,08:00:00 PM,TORASSO,URBANA,VIAS PUBLICAS,CONTUNDENTES,39,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,BOYACÁ,TUNJA (CT),Viernes,01:00:00 AM,BARRIO LOS CRISTALES,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,05:00:00 AM,ARGENTINA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,53,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,TOLIMA,IBAGUÉ (CT),Martes,10:00:00 PM,BRISAS PEDREGAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,CASADO,COMERCIANTE,SUPERIOR
05/05/2010 00:00:00,VALLE,ROLDANILLO,Miércoles,11:00:00 PM,LOS LLANITOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,19,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,ATLÁNTICO,SOLEDAD,Martes,11:00:00 PM,LA MARIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,41,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
08/01/2010 00:00:00,SUCRE,SAMPUÉS,Domingo,07:00:00 PM,12 DE OCTUBRE,URBANA,CASAS DE HABITACION,NO REPORTADO,35,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,ROLDANILLO,Miércoles,07:00:00 PM,UNION DE VIVIENDA POPULAR,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,20,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
,BOLÍVAR,CARTAGENA (CT),Jueves,11:37:00 PM,SAN FRANCISCO,URBANA,CASAS DE HABITACION,CONTUNDENTES,16,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/03/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:00:00 PM,EL PARAÍSO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
03/08/2010 00:00:00,BOYACÁ,TUNJA (CT),Lunes,07:00:00 PM,CAMINITOS DE OICATA,URBANA,CASAS DE HABITACION,NO REPORTADO,30,FEMENINO,CASADO,INDEPENDIENTE,SUPERIOR
12/08/2010 00:00:00,BOYACÁ,DUITAMA,Miércoles,10:00:00 PM,LA PAZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,42,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
08/06/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:00:00 PM,ESPINOS I E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,11,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:30:00 PM,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,34,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
11/05/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,01:00:00 AM,VENECIA E-6,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
,BOYACÁ,VENTAQUEMADA,Lunes,02:45:00 AM,VDA. NERITA,RURAL,VIAS PUBLICAS,CONTUNDENTES,41,FEMENINO,CASADO,AGRICULTOR,PRIMARIA
10/03/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,06:00:00 AM,TUNA BAJA E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,09:30:00 PM,URB. LAS COLINAS DE PRADO E-11,URBANA,APARTAMENTO,CONTUNDENTES,29,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SUPERIOR
,META,VILLAVICENCIO (CT),Sábado,01:00:00 AM,LOS CENTAUROS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,FEMENINO,UNION LIBRE,EMPLEADO EJERCITO,SECUNDARIA
,VALLE,PALMIRA,Miércoles,03:10:00 PM,LA EMILIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,14,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
